GeneSymbol	RWR_Score
MAPK15	5.656159137474745e-06
RNLS	5.649103113088492e-06
NR1H4	5.6370335028617656e-06
PGK1	5.636877857147231e-06
ROS1	5.634278353592892e-06
CYP24A1	5.6216604981545415e-06
RGS16	5.615224791824533e-06
PCYT1A	5.607862692671645e-06
PCYT1B	5.607862692671645e-06
ACIN1	5.585808073600049e-06
CFLAR	5.569228617095007e-06
FGG	5.566451308580031e-06
EPHX1	5.5644255585028184e-06
ITCH	5.557994838950846e-06
HBA1	5.553516137564558e-06
IL10	5.5274031139789985e-06
CSF2	5.521622840863975e-06
EGLN1	5.487612489093667e-06
CXCR2	5.481518710993467e-06
CYP4F3	5.468649345914749e-06
IRF5	5.468185945407858e-06
PSIP1	5.459967916294917e-06
CSNK1E	5.430229351190194e-06
HMGA1	5.429854251705748e-06
PROS1	5.428968996758819e-06
TBX21	5.423822041911866e-06
ABCG5	5.41888451625524e-06
ABCG8	5.41888451625524e-06
CBLC	5.400485362213855e-06
WEE1	5.394539920885031e-06
FRAT1	5.380657838325169e-06
MEK1/2	5.369596061661825e-06
MXD1	5.352769253686342e-06
HAND2	5.3507417580739065e-06
SAA1	5.324440924908763e-06
CHAT	5.309703587272411e-06
ROR1	5.303477331827417e-06
SRF	5.2961788432037426e-06
PDGFA	5.294073232344543e-06
MAPK8IP3	5.290769499190005e-06
MIR155	5.282516017030791e-06
SNW1	5.279371523312088e-06
EEF1A1	5.256242256238423e-06
DOCK7	5.247330565028929e-06
E2F5	5.24382283855365e-06
NRG1	5.189306750400218e-06
BCAR1	5.181521110648086e-06
AHR	5.176175386847443e-06
GAS2	5.145719981013943e-06
HNRNPA1	5.118255795216999e-06
SPTA1	5.104346551928376e-06
DFFA	5.101720838459711e-06
FTH1	5.1000777042959145e-06
ARRB2	5.086625732636441e-06
CCL19	5.083134899053286e-06
MARCKS	5.08025899044551e-06
ZNF622	5.070274758422506e-06
MIR29B1	5.051168039623953e-06
FOXA2	5.04768898151732e-06
LPA	5.03072108211011e-06
JUP	5.0217353161545745e-06
PAX3	5.016833232208087e-06
TRPV4	5.014521249565454e-06
HABP4	5.012245652595841e-06
PPM1J	5.0086581699845074e-06
ATN1	5.0086581699845074e-06
FTL	5.0086581699845074e-06
AMHR2	5.00527962232303e-06
GRM5	4.993479967646686e-06
TTF1	4.987371325141186e-06
DAAM1	4.983031261518025e-06
PTK6	4.976768684839605e-06
PKMYT1	4.9626070593913004e-06
ETS1	4.9523080987048936e-06
MICB	4.931104086986049e-06
SIVA1	4.926944579821619e-06
TNFRSF25	4.917971285721948e-06
SCN9A	4.9078423855886826e-06
PA2G4	4.904116457934486e-06
MICA	4.893069095597715e-06
SERPINA1	4.8904936602088354e-06
HP	4.86444760652352e-06
NFYB	4.863916084648444e-06
CPT1A	4.862703681529558e-06
CPT1C	4.853242691356311e-06
AHSP	4.849712576823889e-06
MAP1LC3B	4.844766607020053e-06
H2AFX	4.841978692495963e-06
GRIA4	4.8301602555891515e-06
GLIPR1	4.829741846677262e-06
ITGB6	4.825194549608573e-06
HRH1	4.822319123103218e-06
HGF	4.814442915914533e-06
FAAH	4.810460946685488e-06
CXCL3	4.8065133373910514e-06
ICOS	4.802709519786417e-06
PHB	4.79043951492462e-06
TPX2	4.79011008104199e-06
MIR218-1	4.79011008104199e-06
LBP	4.79011008104199e-06
DMBT1	4.79011008104199e-06
CD46	4.79011008104199e-06
REG1A	4.79011008104199e-06
PRKD2	4.749337783258592e-06
CCNA1	4.715398423317919e-06
AQP1	4.714820387792411e-06
GRK2	4.704664646004446e-06
CD5	4.692636007249861e-06
ULK2	4.678078392319651e-06
NFKBIE	4.669161307634802e-06
CDH5	4.666570819577649e-06
RAD9A	4.663857149017439e-06
LASP1	4.650922967518188e-06
JAG1	4.645523506618456e-06
CTBP1	4.6394034686874785e-06
ATR	4.621961060169458e-06
HDAC4	4.602738142255856e-06
RFXAP	4.581990460495909e-06
NFYC	4.581990460495909e-06
RFXANK	4.581990460495909e-06
NFYA	4.581990460495909e-06
RFX5	4.581990460495909e-06
ACO1	4.575981995849313e-06
TRPV6	4.566703786195562e-06
DNMT3A	4.5509340316078006e-06
TNFRSF1A	4.540598393079067e-06
ACVR1	4.524492290010123e-06
CCL20	4.5178898457407564e-06
HSF1	4.51610181421327e-06
MAP3K8	4.490997159170331e-06
MAP3K4	4.474559845779676e-06
PRKD3	4.4631087811684334e-06
MIR146A	4.443416418031245e-06
E2F2	4.438211836184003e-06
WARS	4.436541213730735e-06
COL7A1	4.392342016125878e-06
NUPR1	4.382881025952631e-06
NPHS1	4.374753600441722e-06
TTF2	4.373813443031972e-06
EIF2S1	4.3620281601968805e-06
UGT2B7	4.361613186774505e-06
HSP90AB1	4.3605567413675775e-06
CCNA2	4.358702084667445e-06
E2F4	4.3485057965649975e-06
STAM2	4.345946944302057e-06
PAX6	4.336658751075302e-06
EGLN2	4.315527765004645e-06
CYTH2	4.3027613089488865e-06
MYLK4	4.295808634069634e-06
MYLK3	4.295808634069634e-06
MYLK2	4.295808634069634e-06
LDHA	4.281192863440775e-06
ITGB4	4.278405136785681e-06
PTGIR	4.268363221465863e-06
ARRB1	4.253624212181482e-06
MAF	4.248601028867748e-06
ADD1	4.242029902213172e-06
CRH	4.2388709828125445e-06
CTTN	4.232758235746806e-06
OPRD1	4.20760460589411e-06
HK1	4.2021807581501316e-06
BMX	4.192829677200124e-06
ALK	4.191332743650466e-06
CDK5R1	4.1639246978092775e-06
TRPC3	4.1475488195847905e-06
DDB2	4.145330853940096e-06
TTR	4.144124064134428e-06
TG	4.138912444242357e-06
HDAC7	4.100257778489407e-06
CORO1B	4.075194286640828e-06
NOX5	4.074306993322116e-06
CCL4L2	4.061446927966539e-06
HSPB8	4.0253616957834e-06
NQO1	4.020771081738627e-06
TNFRSF1B	4.014054501796457e-06
IL13	4.004724965456523e-06
PPARA	3.9901993664736786e-06
ADD2	3.9599185730076745e-06
CASP12	3.957806574143134e-06
CDC7	3.9512908308654734e-06
HCN4	3.947055927026302e-06
HMGN1	3.925399250105641e-06
HMGN2	3.9008547587765435e-06
SERPINB5	3.88135736625757e-06
HIST1H2BB	3.880820533014531e-06
HBP1	3.874471113987306e-06
KCNA3	3.866726554048087e-06
IL12B	3.8399143794763044e-06
KCNMA1	3.8155157397696545e-06
KSR2	3.7864674973789395e-06
PRKG1	3.781146475891813e-06
EDF1	3.778582471501419e-06
DDX5	3.7762570850662526e-06
GATA2	3.7669974501824343e-06
KREMEN1	3.766760414704653e-06
KREMEN2	3.766760414704653e-06
HAND1	3.759629871737495e-06
KCNJ13	3.7518727889694546e-06
IL2RB	3.741125740939868e-06
NOXO1	3.7389985393022586e-06
THOC5	3.7295375491290114e-06
SNAP23	3.7295375491290114e-06
CTPS1	3.7295375491290114e-06
PLEK	3.7295375491290114e-06
EIF6	3.7295375491290114e-06
TRPM4	3.7295375491290114e-06
SNAP25	3.7295375491290114e-06
PTPN12	3.7295375491290114e-06
SNCB	3.7275369204865704e-06
WNK4	3.725725736929257e-06
TRAF4	3.678683998922516e-06
ENAH	3.6619430804131327e-06
RRAGA	3.6598452113506317e-06
RRAGB	3.6598452113506317e-06
TBC1D4	3.6576704381669716e-06
IHH	3.6367319736807977e-06
IFNAR2	3.6283118658753995e-06
IL17RA	3.6278400946300834e-06
LIMK1	3.625647776252283e-06
CAD	3.624376519108047e-06
RERE	3.5931027451635626e-06
MAPK8IP1	3.5738673473419764e-06
SCIN	3.5684072630921015e-06
PTPRA	3.545992925468006e-06
AMBRA1	3.530477993684935e-06
NPM1	3.5291810843735377e-06
NLK	3.528505144729529e-06
HLA-A	3.5261442814868458e-06
MAP3K2	3.5255649953476045e-06
SOCS1	3.5072988673270103e-06
TEC	3.506424522663701e-06
PSME2	3.4932373491647053e-06
PSME1	3.4932373491647053e-06
PSME3	3.4932373491647053e-06
SSH1	3.4553416595203605e-06
AKR1B10	3.4515852029007573e-06
ITGA2	3.4482710665609827e-06
PMAIP1	3.437841601216558e-06
SCNN1A	3.4327557162784107e-06
BGLAP	3.4274671216060278e-06
BDKRB2	3.4098445604800917e-06
BNIP3L	3.409533170032258e-06
EDNRA	3.4069024126307717e-06
RYK	3.399194309264202e-06
CCL3	3.3886533529206647e-06
CENPJ	3.3852913439737733e-06
BIRC8	3.3807710802169438e-06
FBXO43	3.379720681379705e-06
LPAR1	3.3741570934859944e-06
APBB1	3.374087036117591e-06
ABI1	3.3646260459443438e-06
SHH	3.3457672863599216e-06
YWHAB	3.345476392151425e-06
YWHAG	3.3410397101038625e-06
NRF1	3.3355077756821915e-06
CCL3L3	3.332263139881139e-06
CCL3L1	3.332263139881139e-06
PDHA2	3.3298261662120104e-06
PDHA1	3.3298261662120104e-06
PDCD4	3.327416763340247e-06
CCNE2	3.319462651366493e-06
MAPK7	3.318144020787957e-06
BLM	3.3093195959794516e-06
NEK11	3.2951629818939904e-06
DEPTOR	3.2880421448163294e-06
CCL4	3.2700529961079183e-06
ARHGAP35	3.2689077891238607e-06
NCK1	3.268793793695148e-06
SPRY2	3.264712787791774e-06
KCNB1	3.253254402284304e-06
TNFRSF10A	3.2351906557236898e-06
CCL4L1	3.215002481246238e-06
ARHGDIA	3.202367837961071e-06
STAP2	3.173455063715978e-06
ARHGAP5	3.173455063715978e-06
NPPA	3.161715617038149e-06
POLE2	3.158061279023489e-06
BAZ1B	3.1290221642790164e-06
EIF4B	3.1211200119589323e-06
SIPA1	3.1159177734576215e-06
ATG13	3.1144486133362046e-06
EXOC7	3.088435457881632e-06
FBXO5	3.0750155113574647e-06
RAD52	3.0747334623340804e-06
ENG	3.0668952147776483e-06
TLR10	3.061813089107119e-06
USP21	3.061813089107119e-06
SRCIN1	3.0568081375829885e-06
CACNA1I	3.0567410794184753e-06
CACNA1H	3.0567410794184753e-06
RAPGEF6	3.052041753071353e-06
COMMD3-BMI1	3.048454629929525e-06
TTL	3.0442908695728124e-06
CD28	3.033424214618059e-06
ENO1	3.033299578341259e-06
INPPL1	3.0293319091976657e-06
NUMB	3.0173015995492685e-06
SSH2	3.0159124427513972e-06
SSH3	3.0159124427513972e-06
VCL	3.0156963388002617e-06
MKNK1	3.00392876553954e-06
CYBA	2.9958766471825513e-06
DGKA	2.991254421847263e-06
CDKN1C	2.9909408552841047e-06
CAV2	2.9901084008579346e-06
TJP1	2.9898734459317643e-06
AP2B1	2.9867964599183628e-06
GLRB	2.9867964599183628e-06
CAV3	2.9867964599183628e-06
KRT19	2.9867964599183628e-06
VIL1	2.9867964599183628e-06
CDCP1	2.9867964599183628e-06
WWOX	2.9867964599183628e-06
EMD	2.9867964599183628e-06
DDR2	2.9867964599183628e-06
DAG1	2.9867964599183628e-06
TNS3	2.9867964599183628e-06
FARP2	2.9867964599183628e-06
NR0B2	2.972361174314219e-06
USP6	2.9648423094719363e-06
ARHGEF7	2.9626253285225924e-06
CDC6	2.9564072988045553e-06
TSC22D3	2.9315624976587335e-06
MIF	2.929641032114579e-06
SLC2A5	2.925559126720994e-06
AURKB	2.915466163264233e-06
RUNX1	2.8918667189819627e-06
TFEB	2.8782422060491485e-06
TRPC6	2.873443524247835e-06
DDX3X	2.8642233180436054e-06
STIM1	2.862441935147214e-06
MIR29A	2.8444805099679947e-06
PDE4C	2.843427334830491e-06
SPRY1	2.837339820547256e-06
SMARCC1	2.8233292191705204e-06
RHOB	2.8225670167997614e-06
FANCD2	2.813309722123984e-06
SMARCD3	2.809620150385454e-06
IL11	2.803019801497075e-06
WRN	2.7893526894714396e-06
CDC20	2.775779067098351e-06
YTHDC1	2.7748825134304536e-06
SPTLC1	2.7748825134304536e-06
ERCC6	2.7748825134304536e-06
GRB7	2.766259765213931e-06
SP7	2.762503034115819e-06
STAR	2.752367923069335e-06
PYCARD	2.748347002941226e-06
TBX3	2.7412727460070066e-06
EPHA7	2.7411927859273246e-06
APLP2	2.732753378799782e-06
UCP1	2.728543992611914e-06
CLDN2	2.727906524765937e-06
HSPA6	2.72056561854777e-06
ATG9B	2.695825255752658e-06
ATG9A	2.695825255752658e-06
GATA1	2.6745157344338546e-06
IL15RA	2.6672500115369692e-06
DNM3	2.659610504156996e-06
SH2B2	2.6532872596611564e-06
SOST	2.65085310602626e-06
IGF1	2.6390945690366528e-06
PKIA	2.6284283319061707e-06
HGS	2.6284283319061707e-06
EPB41	2.6284283319061707e-06
MIR1-1	2.6284283319061707e-06
YBX1	2.627601912569596e-06
EDNRB	2.6128157454406575e-06
HK2	2.6118332147118835e-06
FANCE	2.610628684376373e-06
HKDC1	2.5902423137873657e-06
HK3	2.5902423137873657e-06
SMARCA4	2.5835947966244224e-06
CCT2	2.5801066550123254e-06
TLK1	2.579128719497428e-06
NCF4	2.57815227895367e-06
DDIT4	2.5757846284606924e-06
REG4	2.5534031931352564e-06
TFAM	2.552884435123799e-06
PSEN2	2.5511487612611667e-06
FSCN1	2.5509891440808597e-06
PDE4B	2.5504271330942716e-06
PDE4A	2.549507948970989e-06
TNFSF13B	2.547767688598524e-06
GPR37	2.5401470572331115e-06
MFN1	2.5401470572331115e-06
FDPS	2.517056046910471e-06
DHH	2.5114989721945606e-06
NKX2-1	2.5024217846213937e-06
TSHB	2.5012575394636293e-06
CARD11	2.5009906587185466e-06
SH3RF1	2.4939022069323467e-06
CRYAB	2.4765124173508148e-06
KEAP1	2.4736823479500797e-06
POLD1	2.4690623694628073e-06
MB	2.4677170234382795e-06
RELB	2.4589813377880024e-06
DPYSL2	2.433696579578604e-06
TNFAIP3	2.430747617557698e-06
PYGB	2.426826891211812e-06
PYGM	2.426826891211812e-06
BMF	2.417782423826388e-06
ARPC1B	2.4133620404760672e-06
PTPN3	2.4118144348208537e-06
LMNB2	2.4028881938698077e-06
ISCU	2.395671142174205e-06
SH2B3	2.39247273202166e-06
BARX2	2.3857229906259222e-06
PPM1A	2.3762305057017336e-06
RASA2	2.3710061966247426e-06
CCR7	2.357983631719448e-06
NBN	2.3498874991071245e-06
CPB2	2.332961560404817e-06
HFE	2.3271331188428713e-06
KLF9	2.3198663363081195e-06
CXCL10	2.317796703439731e-06
CBLB	2.3110479886256816e-06
CCR1	2.311045321577702e-06
TFCP2	2.299437243272897e-06
MIR155HG	2.2988246244379727e-06
E2F7	2.298469162870641e-06
ARPC5	2.296852473052847e-06
XAF1	2.2847683343134545e-06
RRN3	2.2759287528882417e-06
ARPC4	2.269008079352706e-06
ARPC5L	2.269008079352706e-06
ARPC2	2.269008079352706e-06
ARPC1A	2.269008079352706e-06
IFNA1	2.2663563083411797e-06
ABCC1	2.2532003070660044e-06
MIR106A	2.2464281023501087e-06
IFNL1	2.2420419862138618e-06
IFNL3	2.2420419862138618e-06
EPOR	2.2408477888082472e-06
MIR145	2.236789134574265e-06
TNFRSF10D	2.233960022961646e-06
TNFRSF10C	2.233960022961646e-06
AFP	2.2328116964182823e-06
TAGLN	2.221484192308748e-06
FAP	2.220955872468977e-06
SMAD1/5/8	2.220955872468977e-06
MIR302C	2.220955872468977e-06
PAWR	2.220955872468977e-06
IFNA14	2.219414422761498e-06
IGFBP6	2.2107575844853257e-06
IL13RA1	2.2069549409259915e-06
MIR433	2.204935928450819e-06
SULT2A1	2.1968135972959118e-06
IL3RA	2.1931033283605824e-06
PLOD2	2.1757398854920786e-06
TLR4	2.1731176162671567e-06
MIR122	2.171685178658225e-06
MIRLET7D	2.1619251534836538e-06
MIR29B2	2.1619251534836538e-06
APOH	2.147219480045626e-06
FDFT1	2.1443852166188134e-06
GAPDH	2.136084715908245e-06
RPS6KA1	2.1314841742512078e-06
PTPN13	2.1293096027242703e-06
FGFBP1	2.129273810447372e-06
ATF3	2.124651719431802e-06
IGHE	2.121674886571942e-06
TP53RK	2.1159623404950902e-06
PEBP1	2.1130115116715572e-06
VCP	2.112497177711605e-06
BCL2A1	2.108799671297593e-06
IFNA7	2.102746813409309e-06
IFNA17	2.102706466134948e-06
IFNA2	2.102153764126597e-06
IFNA21	2.102153764126597e-06
IFNA6	2.102153764126597e-06
IFNA8	2.102153764126597e-06
IFNA4	2.102153764126597e-06
IFNA16	2.102153764126597e-06
IFNA13	2.102153764126597e-06
IFNA10	2.102153764126597e-06
IFNA5	2.102153764126597e-06
AIMP1	2.1016125826412772e-06
EIF4ENIF1	2.1016125826412772e-06
RRM2B	2.1000721414002303e-06
HDAC5	2.098781790834417e-06
PPM1D	2.0973403724258396e-06
HLA-DPB1	2.0970974585891877e-06
EIF4EBP3	2.096547786211803e-06
MAF1	2.096547786211803e-06
SERPINB9	2.0811368623911145e-06
SMURF1	2.065379265357334e-06
ENPP2	2.0591461303025015e-06
LCAT	2.0582103340261158e-06
CXCL13	2.0553617526097227e-06
MKNK2	2.0548686546175535e-06
ECT2	2.0403272347474503e-06
IPO7	2.0344918442746625e-06
UHMK1	2.032853796531e-06
NEDD4	2.032853796531e-06
IL18	2.0283972965418854e-06
CYP27A1	2.023486407159547e-06
PRODH	2.0207691931798706e-06
PKN2	2.0137032175873454e-06
PGAM1	2.0060992191168524e-06
HSPA2	2.0018692343199326e-06
RRM2	2.001589136668148e-06
SH3BP2	1.9934620856319824e-06
RPS6K	1.9793651168318255e-06
PDCD10	1.9780507769139684e-06
FRS2	1.9762037553321114e-06
RPS3	1.974010139431563e-06
CDH4	1.971191854672312e-06
CX3CL1	1.969421829014469e-06
KRT16	1.964124523034866e-06
TOB1	1.957816428034855e-06
TLN1	1.9551936113459335e-06
NAT1	1.9496218913114767e-06
GAST	1.9476570099164734e-06
NR1I3	1.9399312617267175e-06
PKM	1.932474841449204e-06
MAOB	1.9304640149827976e-06
VIPR1	1.930453783771145e-06
MIR206	1.9259526944593205e-06
TSHR	1.922316888982128e-06
NAE1	1.921249320012493e-06
NELL1	1.914811042201311e-06
DUSP4	1.9136821471793767e-06
STRAP	1.9096239672216644e-06
SMURF	1.9096239672216644e-06
RET	1.8997673105863859e-06
CYP2J2	1.8917695513446933e-06
IRF8	1.8900722611522889e-06
TREX1	1.8892698242540771e-06
HSD11B1	1.8889920554644855e-06
FOXL1	1.88501609516412e-06
NOG	1.8841346395902476e-06
CD80	1.8831123238546852e-06
PELI1	1.8794062706325437e-06
PELI3	1.8763324240712277e-06
NCOA2	1.8713228421379692e-06
CRTC1	1.8697198217443104e-06
CDC27	1.8689954636152227e-06
ING2	1.8628542764984447e-06
SLC19A2	1.8608741013021015e-06
PGAM4	1.843957853926923e-06
PGAM2	1.843957853926923e-06
CYP11B2	1.842083438199315e-06
PIP4K2B	1.840164714772749e-06
BCL10	1.8376208436138678e-06
HTR1D	1.8315189078709608e-06
HTR1F	1.8315189078709608e-06
UGT1A1	1.8260479264235889e-06
PLAG1	1.8252076965826668e-06
SLC5A5	1.822640429733933e-06
RICTOR	1.8195294296851277e-06
TLN2	1.8188941061709682e-06
IRF4	1.8183628230748e-06
BMP7	1.8173073845819985e-06
HTR6	1.8160250303345223e-06
KLF15	1.8146545299829551e-06
HTR2A	1.8146545299829551e-06
ACAT1	1.8146545299829551e-06
MAT1A	1.8146545299829551e-06
RLN2	1.8146545299829551e-06
CADM3	1.8146545299829551e-06
ALOX15B	1.8146545299829551e-06
DAPK1	1.8114000528726848e-06
CAMP	1.8095786998576968e-06
PARD6G	1.8090248884593591e-06
GDF3	1.8069341623716828e-06
POU5F1B	1.806768879535421e-06
OSM	1.806418688449171e-06
DPYSL5	1.805219185551303e-06
EPHA6	1.8045832695457844e-06
NCOR2	1.80017975580452e-06
LMNA	1.7998600071362215e-06
MIR148A	1.7946479254006672e-06
IL10RB	1.793746885385348e-06
SPRR1B	1.7883040285550153e-06
MAFA	1.769129640337162e-06
DLX5	1.7685251439495796e-06
KRIT1	1.7652570489580899e-06
APBB1IP	1.7652570489580899e-06
RGS14	1.7652570489580899e-06
ARAP3	1.7652570489580899e-06
PIKFYVE	1.763757838757074e-06
MIR125B1	1.7621748501047516e-06
RAB5B	1.758629017220419e-06
DEF6	1.7570110978710453e-06
RBBP8	1.7551647532041958e-06
SOX18	1.7523197506169324e-06
ILF3	1.7496117250830173e-06
DBH	1.7488442036781314e-06
CREM	1.7465627502356324e-06
PPP1R1B	1.737588943579942e-06
TAP1	1.732489803342499e-06
RPS6	1.7324017658709437e-06
DNMT3B	1.7317427761088071e-06
PTK7	1.7315109399009723e-06
RCHY1	1.7272309161216181e-06
MSH2	1.719227003844506e-06
NKX6-1	1.7167313383320682e-06
ISG15	1.714639879272997e-06
OLIG1	1.7070857508439067e-06
PRPSAP1	1.7070857508439067e-06
STMN3	1.7070857508439067e-06
MIR363	1.7062876565989715e-06
TOP2A	1.6973907524384534e-06
VDAC1	1.6965173124683693e-06
VDAC2	1.6955765783666387e-06
AGO2	1.695120263840926e-06
ADAM12	1.693961993398957e-06
SLC25A5	1.6913360586781025e-06
SLC25A31	1.6817993575641998e-06
SLC25A4	1.6817993575641998e-06
VDAC3	1.6817993575641998e-06
SLC25A6	1.6817993575641998e-06
GTF2I	1.679004955877014e-06
HCST	1.6660496259792996e-06
SERPINB7	1.6660496259792996e-06
PRUNE1	1.6660496259792996e-06
GRIN1	1.6523209323223258e-06
GRIN2C	1.6523209323223258e-06
GRIN2D	1.6523209323223258e-06
CSF1	1.6492881454642292e-06
ZFP36	1.6477199080626056e-06
SUZ12	1.64264275218673e-06
SRPK2	1.6398218712261444e-06
TF	1.6307044961375718e-06
KLF5	1.6284957728930364e-06
VASP	1.6230146262888063e-06
SEC23A	1.622002442501724e-06
CXCL9	1.6084101052043152e-06
CXCL11	1.6084101052043152e-06
CDT1	1.6050064740211304e-06
IGFBP3	1.5959490480255167e-06
SESN2	1.5936685387844206e-06
SCN1B	1.5925040194277386e-06
SCN7A	1.5925040194277386e-06
SCN4B	1.5925040194277386e-06
NPPB	1.591510856144813e-06
TP53AIP1	1.5867312911485254e-06
SIAH1	1.5851788285440295e-06
PTGER4	1.579653595429074e-06
KHSRP	1.5757608270998467e-06
POT1	1.569218017601722e-06
LOX	1.565551595912139e-06
AURKA	1.5643369821518566e-06
AGER	1.5584138454401858e-06
RFWD2	1.5468320941638989e-06
STMN2	1.5389726918222652e-06
MYF5	1.537659544243123e-06
ZFP36L1	1.5369799582971735e-06
TFPI	1.5369520713098874e-06
IL23A	1.5354366480358868e-06
GDF15	1.533822535490339e-06
ACTN4	1.5251614083017093e-06
NPY	1.525054752741133e-06
WNK1	1.5249225687574873e-06
CYP11B1	1.5235506480469545e-06
PPID	1.521451885344653e-06
FLNC	1.521451885344653e-06
FLNB	1.521451885344653e-06
LMNB1	1.5171695633019267e-06
NCEH1	1.5127533182232745e-06
ATRIP	1.5069966438672613e-06
CD40	1.505754644196198e-06
USF1	1.50484006781766e-06
COL2A1	1.5020264325690176e-06
PPP1R12C	1.5011525476397573e-06
SKI	1.4950494430210697e-06
FGF21	1.494359058302688e-06
MIR205	1.492144052892151e-06
NUAK1	1.4906386261952192e-06
HSP90B1	1.4904155248256015e-06
MIR130A	1.4899193431954227e-06
S100A2	1.4859562817525085e-06
S100P	1.475558330453077e-06
CALHM1	1.4735558209289273e-06
SNTA1	1.4695923610159556e-06
EEA1	1.4651251221036635e-06
ZNHIT1	1.4651251221036635e-06
RBSN	1.4651251221036635e-06
GTSE1	1.4586673919487452e-06
PINX1	1.4586673919487452e-06
PKD1	1.4570541378331333e-06
CHEK2	1.4564520493788892e-06
ADRB2	1.456432682309597e-06
TRIM22	1.4500878009534043e-06
GCH1	1.4492378264960058e-06
TP53INP1	1.4468923531553348e-06
CARHSP1	1.4445403550974387e-06
SH2D1B	1.4413437022185887e-06
SH2D1A	1.4413437022185887e-06
SEMA3C	1.4402109756928398e-06
FOXP2	1.4356542543931185e-06
TRIM29	1.4288924087275983e-06
GDAP1	1.4288363793851604e-06
CXCR3	1.4266014435500258e-06
UBASH3B	1.4264521874278013e-06
SOX17	1.4264521874278013e-06
CDKN2AIP	1.4235411711760649e-06
ATF1	1.423115468040756e-06
METTL1	1.4212277523587823e-06
RANBP3	1.4212277523587823e-06
TIMP3	1.419854710930764e-06
RARRES3	1.4173902260893248e-06
MST1R	1.4055055825744356e-06
MIR107	1.4034674580136098e-06
FANCC	1.4019483053885885e-06
CHMP4C	1.4018066510476517e-06
CDKN2C	1.400540663118127e-06
PHGDH	1.3988619304468141e-06
IL21R	1.3961315734248524e-06
CCNG1	1.3960422458175453e-06
FAM129A	1.3947814846867094e-06
TMPRSS2	1.3936054535698525e-06
UBE2N	1.3901623955246998e-06
AMH	1.3887816252539546e-06
LTB4R2	1.3887182460879884e-06
TTC3	1.3887182460879884e-06
ACAP1	1.3887182460879884e-06
PALLD	1.3887182460879884e-06
ALYREF	1.3887182460879884e-06
RNF11	1.3887182460879884e-06
NCOR1	1.3887182460879884e-06
PHF20	1.3887182460879884e-06
CDCA7	1.3887182460879884e-06
COPS6	1.3887182460879884e-06
ARFIP2	1.3887182460879884e-06
MLH1	1.3870131760402607e-06
ALOX5AP	1.3865450128189909e-06
PIN1	1.3852102576993703e-06
MIR424	1.3810748820007712e-06
MIR34C	1.3799093306828903e-06
ARF1	1.3785576515669279e-06
MIR503	1.3759116391497755e-06
MAP4K2	1.3755868281741446e-06
IFI16	1.3737602814492147e-06
LCN2	1.370625328473203e-06
MIR194-2	1.3704875675173541e-06
MIR192	1.3704875675173541e-06
SCO2	1.370448340509643e-06
SAT2	1.370448340509643e-06
SESN1	1.370448340509643e-06
TP53I3	1.370448340509643e-06
NINJ1	1.370448340509643e-06
PTCHD4	1.370448340509643e-06
MIR486-1	1.370448340509643e-06
RPRM	1.370448340509643e-06
SCN3B	1.370448340509643e-06
MVK	1.370448340509643e-06
RPS27L	1.370448340509643e-06
MIR216B	1.370448340509643e-06
SALL2	1.370448340509643e-06
MIR381	1.370448340509643e-06
TUSC7	1.370448340509643e-06
PANK1	1.370448340509643e-06
CGB7	1.370448340509643e-06
MIR300	1.370448340509643e-06
MIR655	1.370448340509643e-06
TUG1	1.370448340509643e-06
CRYBA1	1.370448340509643e-06
EI24	1.370448340509643e-06
FPR1	1.370448340509643e-06
SHISA5	1.370448340509643e-06
STEAP3	1.370448340509643e-06
MIR34B	1.370448340509643e-06
RAB6C	1.370448340509643e-06
SUB1	1.370448340509643e-06
ARHGAP30	1.370448340509643e-06
MIR130B	1.370448340509643e-06
MIR1228	1.370448340509643e-06
APOBEC1	1.370448340509643e-06
DUSP14	1.370448340509643e-06
SESN3	1.370448340509643e-06
RNF128	1.370448340509643e-06
MCTS1	1.370448340509643e-06
ADGRB1	1.370448340509643e-06
PIDD1	1.370448340509643e-06
CRYAA	1.370448340509643e-06
CCR6	1.3598339549989274e-06
LEPR	1.3554276257089432e-06
MIR593	1.354245445065253e-06
NAMPT	1.3532083248112184e-06
TAC1	1.3494209874615118e-06
SMTNL1	1.3444950282817903e-06
MIR182	1.3388503827091032e-06
KCNH2	1.3364725838840498e-06
BDNF	1.3338812543867108e-06
DEFB4A	1.325732656992161e-06
SH2B1	1.323505036601068e-06
CAMK1	1.317018537703225e-06
PDE1C	1.317018537703225e-06
PDE1B	1.317018537703225e-06
PDE1A	1.317018537703225e-06
CNGA4	1.317018537703225e-06
CNGA1	1.317018537703225e-06
CAMK1G	1.317018537703225e-06
CNGB1	1.317018537703225e-06
CAMKK1	1.317018537703225e-06
CNGA2	1.317018537703225e-06
ST3GAL5	1.3136734667354456e-06
RAB14	1.3121750690253496e-06
RAB8A	1.3108642347899523e-06
RAB11B	1.3080035934248322e-06
RAB2A	1.3080035934248322e-06
RAB10	1.3080035934248322e-06
CDH13	1.303951852013356e-06
GJD2	1.2966746995808804e-06
PDYN	1.2923735642931085e-06
ARC	1.2923735642931085e-06
UBE2I	1.2923136500252006e-06
CD72	1.288331409290835e-06
DLEU2	1.2654917053063262e-06
CSNK2A1	1.263734071979922e-06
